N,P,K,Temperature,Humidity,Rainfall,Label,Yield (kg/ha),Soil_Moisture (%)
21.58,59.387,25.548,23.829,46.906,293.601,pigeonpeas,191.08,30.12
22.052,66.234,23.08,32.566,30.515,566.002,pigeonpeas,1124.862,38.174
20.74,60.564,20.997,32.238,32.29,579.042,pigeonpeas,367.994,25.743
7.865,67.819,22.237,17.997,59.916,137.206,pigeonpeas,857.262,35.676
12.386,79.503,19.813,25.263,56.786,366.302,pigeonpeas,3286.152,27.989
20.912,66.583,26.271,36.977,35.706,534.938,pigeonpeas,504.768,19.414
0.288,78.111,10.836,28.627,49.867,347.728,pigeonpeas,1900.303,29.886
23.853,81.072,17.49,24.584,52.272,401.468,pigeonpeas,1058.838,33.55
19.2,55.187,22.047,22.167,57.332,227.532,pigeonpeas,2389.852,33.449
-3.241,70.128,19.708,36.576,57.433,425.496,pigeonpeas,1518.404,41.305
35.491,78.092,26.692,33.218,49.488,503.199,pigeonpeas,2115.232,24.97
13.575,70.145,24.383,28.951,45.948,463.676,pigeonpeas,1378.636,27.833
4.745,62.968,23.212,25.687,49.555,217.209,pigeonpeas,443.738,34.251
26.642,68.575,22.218,36.837,39.672,699.522,pigeonpeas,537.089,24.849
0.907,68.495,15.625,36.469,56.589,460.926,pigeonpeas,1629.933,26.775
12.436,76.908,20.233,30.238,33.882,510.635,pigeonpeas,1784.611,27.061
19.857,78.994,23.536,34.643,38.781,564.035,pigeonpeas,1308.667,33.91
16.004,64.985,19.856,31.686,57.428,374.552,pigeonpeas,1313.014,32.485
45.151,58.586,20.719,36.572,62.237,484.947,pigeonpeas,1546.455,35.831
6.622,69.553,18.766,24.242,42.456,323.876,pigeonpeas,1573.338,33.379
30.915,61.034,20.404,20.33,47.589,306.069,pigeonpeas,2086.25,32.837
41.098,69.271,20.972,32.21,45.216,434.311,pigeonpeas,785.798,32.448
24.611,73.93,30.475,31.591,47.691,509.685,pigeonpeas,3308.221,29.637
22.392,77.838,16.994,36.308,41.633,469.163,pigeonpeas,2660.013,30.591
1.597,60.111,20.955,28.196,65.128,266.472,pigeonpeas,256.365,36.036
26.611,67.071,31.146,23.425,36.274,419.972,pigeonpeas,739.081,38.888
11.548,62.477,27.46,30.903,31.431,487.405,pigeonpeas,280.897,29.987
10.65,68.456,11.301,19.629,64.785,163.23,pigeonpeas,2002.662,30.872
11.134,69.527,26.731,19.498,69.588,136.098,pigeonpeas,541.145,44.248
23.579,78.319,18.049,25.271,51.851,429.758,pigeonpeas,775.237,31.538
13.113,69.469,22.592,30.815,33.865,604.562,pigeonpeas,873.95,37.28
7.623,78.787,17.374,20.529,56.063,252.351,pigeonpeas,2045.946,40.043
26.718,62.68,17.408,30.33,51.146,443.495,pigeonpeas,338.485,31.178
23.486,71.727,26.172,19.37,46.41,309.703,pigeonpeas,1988.982,26.783
9.574,61.205,26.726,20.446,38.101,324.1,pigeonpeas,455.456,26.131
29.57,72.343,28.258,30.008,40.614,627.917,pigeonpeas,1695.627,36.145
7.371,73.022,22.521,22.618,63.054,250.949,pigeonpeas,736.047,31.994
2.722,75.033,18.962,24.356,48.195,294.947,pigeonpeas,1853.09,29.23
28.308,75.906,23.469,24.868,50.609,380.824,pigeonpeas,568.564,37.534
32.382,68.704,21.814,29.589,58.348,447.398,pigeonpeas,2047.911,36.981
27.263,70.173,32.3,22.987,33.272,459.41,pigeonpeas,761.482,18.817
24.814,71.335,22.393,31.977,56.134,386.437,pigeonpeas,1821.573,32.407
45.03,68.656,18.331,32.084,46.732,612.105,pigeonpeas,3733.394,33.411
17.158,58.221,22.612,21.972,40.245,286.467,pigeonpeas,2293.98,36.002
5.532,65.223,21.282,19.801,56.287,200.142,pigeonpeas,2123.906,30.296
14.062,75.789,26.754,34.495,35.56,470.334,pigeonpeas,488.348,35.37
10.904,63.201,23.314,30.538,32.698,551.138,pigeonpeas,2559.911,30.924
23.532,69.981,20.497,23.619,45.105,362.534,pigeonpeas,1956.821,32.138
43.187,73.007,22.184,31.699,46.95,530.703,pigeonpeas,986.585,18.96
8.166,69.365,12.16,19.467,48.484,292.637,pigeonpeas,1878.274,36.666
39.122,78.086,19.225,23.262,60.172,300.141,pigeonpeas,2671.355,35.41
22.689,62.3,23.985,30.93,52.895,448.104,pigeonpeas,622.189,29.1
33.816,77.153,26.602,29.183,58.323,354.255,pigeonpeas,1757.914,30.38
31.345,61.357,23.557,30.741,54.033,414.902,pigeonpeas,0.0,37.496
32.602,74.96,18.588,23.308,50.9,428.818,pigeonpeas,1817.549,26.631
16.403,71.801,10.124,36.297,43.097,558.269,pigeonpeas,2564.197,30.466
1.103,67.266,16.354,35.929,55.408,483.015,pigeonpeas,500.395,40.74
2.832,67.805,21.433,19.331,47.374,241.579,pigeonpeas,3212.585,29.792
4.995,59.261,18.32,26.032,50.728,340.549,pigeonpeas,1506.707,35.579
3.632,53.356,21.283,33.17,46.767,583.539,pigeonpeas,1427.16,30.091
37.498,76.133,23.617,28.254,45.824,441.882,pigeonpeas,2513.004,35.827
26.127,72.128,26.515,23.174,34.497,413.945,pigeonpeas,260.232,38.686
23.169,73.36,24.462,31.945,58.829,428.195,pigeonpeas,1504.497,35.059
33.451,67.848,23.594,23.419,35.9,404.988,pigeonpeas,1102.544,38.513
3.406,68.614,28.898,19.294,56.592,232.677,pigeonpeas,1698.782,27.996
4.343,74.647,24.429,36.371,57.555,354.133,pigeonpeas,1840.859,33.194
5.618,60.29,19.534,20.84,37.999,252.125,pigeonpeas,1666.844,30.367
31.217,58.003,15.208,29.112,63.194,347.847,pigeonpeas,659.636,14.95
6.611,73.504,17.859,30.554,33.389,538.703,pigeonpeas,170.629,26.315
26.116,63.251,18.567,33.695,66.115,420.523,pigeonpeas,1533.527,31.292
29.377,75.902,34.422,30.349,43.691,422.517,pigeonpeas,608.215,27.505
28.563,59.07,25.06,25.581,42.39,424.771,pigeonpeas,2746.755,32.677
25.084,63.405,22.967,19.497,55.562,220.211,pigeonpeas,1659.378,33.969
37.244,74.545,18.025,22.317,60.424,310.306,pigeonpeas,1197.667,32.093
37.554,56.539,15.891,33.399,35.16,518.783,pigeonpeas,0.0,37.667
-0.667,68.185,29.642,19.754,53.391,189.911,pigeonpeas,943.098,30.874
42.802,67.923,20.214,31.772,44.83,521.545,pigeonpeas,2981.678,22.217
13.994,74.485,22.663,30.808,36.015,607.157,pigeonpeas,1667.957,36.558
21.874,70.17,18.776,19.996,33.207,354.972,pigeonpeas,225.619,22.412
14.921,67.162,20.916,30.601,35.821,523.783,pigeonpeas,1328.666,32.231
35.092,74.08,28.436,28.294,42.289,574.923,pigeonpeas,1358.558,22.136
30.238,72.223,28.262,23.072,36.671,403.369,pigeonpeas,457.133,30.068
27.797,77.354,20.542,24.598,50.302,314.707,pigeonpeas,915.667,28.13
6.23,55.747,22.883,33.336,44.445,473.579,pigeonpeas,3170.555,27.213
23.995,59.6,22.69,32.988,66.987,333.358,pigeonpeas,945.972,22.647
39.536,58.161,15.898,35.001,31.766,554.547,pigeonpeas,1524.386,30.162
20.864,64.312,15.333,36.729,57.787,482.808,pigeonpeas,1687.745,27.097
22.449,63.075,14.779,21.351,35.393,368.055,pigeonpeas,2253.763,30.413
16.133,74.321,18.316,35.939,58.219,442.262,pigeonpeas,943.225,29.119
3.501,61.458,23.99,26.515,50.538,357.858,pigeonpeas,360.431,28.737
25.603,73.129,17.703,19.287,32.031,369.827,pigeonpeas,1085.034,30.308
24.722,59.707,19.248,29.252,43.544,439.238,pigeonpeas,2764.322,34.021
18.426,80.466,24.024,34.862,40.478,576.505,pigeonpeas,1000.537,26.233
15.285,56.134,17.401,21.64,39.691,368.419,pigeonpeas,2071.564,32.552
27.533,66.845,16.152,33.711,68.526,374.832,pigeonpeas,2823.37,30.825
34.008,68.924,20.297,20.575,45.772,313.99,pigeonpeas,1119.211,21.158
26.363,75.66,24.101,24.932,51.329,349.104,pigeonpeas,2839.207,25.034
-1.299,64.455,10.322,17.254,33.151,269.116,pigeonpeas,2059.523,33.671
0.662,70.768,24.478,24.289,48.851,351.858,pigeonpeas,344.731,31.025
4.191,60.725,30.073,25.988,50.115,334.087,pigeonpeas,0.0,29.423
28.209,56.308,18.876,27.742,43.134,382.294,pigeonpeas,1006.79,27.95
21.281,63.736,8.267,34.802,53.786,388.969,pigeonpeas,1392.854,27.84
16.864,61.506,11.029,30.979,34.389,575.657,pigeonpeas,2321.791,15.312
25.297,71.505,23.657,36.863,37.54,640.222,pigeonpeas,1919.518,26.003
31.02,72.789,20.723,20.001,47.077,365.249,pigeonpeas,857.123,28.621
26.159,72.778,12.817,29.288,66.358,288.743,pigeonpeas,1526.082,27.67
16.514,77.513,20.366,31.751,56.644,388.43,pigeonpeas,3146.576,38.384
26.356,55.763,19.52,30.944,53.288,372.157,pigeonpeas,2059.09,26.487
8.373,68.992,19.663,18.936,64.511,116.492,pigeonpeas,2179.253,30.586
25.928,63.031,16.103,25.713,40.401,407.292,pigeonpeas,2408.84,28.181
23.017,73.254,23.35,20.102,34.146,445.163,pigeonpeas,1473.451,26.351
31.957,57.95,22.371,20.716,48.993,312.033,pigeonpeas,2588.932,25.622
30.939,78.091,22.622,27.629,45.14,491.381,pigeonpeas,1234.452,34.688
12.651,65.358,19.832,30.559,34.834,505.385,pigeonpeas,1024.28,38.485
15.073,73.939,21.911,17.805,34.941,306.091,pigeonpeas,2010.562,34.48
30.702,82.552,30.081,28.47,45.198,477.246,pigeonpeas,703.869,37.834
26.129,68.676,19.815,28.395,36.934,500.7,pigeonpeas,2665.188,30.378
18.578,60.244,15.549,33.335,39.935,615.432,pigeonpeas,1932.886,31.8
9.088,77.036,31.899,29.437,48.937,406.566,pigeonpeas,1014.196,25.294
34.171,58.309,21.511,33.786,36.748,494.762,pigeonpeas,692.281,31.287
39.376,60.804,20.347,28.113,35.841,543.968,pigeonpeas,399.429,32.789
38.329,60.201,26.557,37.254,64.902,522.632,pigeonpeas,849.659,32.751
7.563,70.475,20.785,19.247,50.469,275.023,pigeonpeas,1576.786,38.849
9.049,73.067,20.052,30.394,35.072,539.963,pigeonpeas,896.187,25.722
15.858,72.197,18.09,18.235,33.96,313.163,pigeonpeas,2824.615,32.642
20.413,57.496,7.566,33.754,40.167,544.261,pigeonpeas,2107.783,28.893
22.184,59.319,14.598,34.677,53.982,429.62,pigeonpeas,2400.16,28.658
33.858,73.118,17.061,28.213,51.782,424.487,pigeonpeas,314.617,34.005
27.295,58.564,20.866,25.755,42.786,279.463,pigeonpeas,0.0,32.298
35.551,66.668,26.5,36.219,36.996,690.867,pigeonpeas,1297.362,35.992
19.153,75.934,17.516,29.395,67.028,354.655,pigeonpeas,337.641,27.01
39.231,54.537,17.98,33.047,36.702,518.282,pigeonpeas,853.443,25.269
33.26,76.109,19.025,28.87,58.911,367.427,pigeonpeas,0.0,37.135
25.977,63.444,22.19,33.837,33.842,602.564,pigeonpeas,2137.469,29.56
16.395,59.568,16.805,33.292,39.724,528.892,pigeonpeas,2315.022,25.134
8.311,66.876,23.254,25.668,50.397,396.854,pigeonpeas,0.0,35.086
18.139,63.356,20.622,19.436,53.476,230.202,pigeonpeas,1875.715,33.428
12.938,56.627,19.48,19.858,46.369,270.225,pigeonpeas,620.035,26.043
19.626,75.871,19.006,18.674,32.46,428.088,pigeonpeas,2346.536,19.73
38.747,72.476,21.058,28.454,50.696,478.289,pigeonpeas,1585.976,32.15
27.804,60.819,23.66,19.876,48.211,264.001,pigeonpeas,606.099,33.009
16.357,59.631,20.799,30.32,42.564,415.202,pigeonpeas,1262.878,31.268
35.943,79.082,22.409,27.473,48.851,469.003,pigeonpeas,924.675,35.625
11.627,67.944,22.108,19.829,64.968,155.512,pigeonpeas,1881.878,33.939
42.168,57.587,20.368,37.419,63.618,433.457,pigeonpeas,102.023,29.485
9.43,76.945,12.957,20.394,60.352,211.184,pigeonpeas,2126.64,35.122
1.635,62.852,17.78,25.41,41.867,308.746,pigeonpeas,1471.785,20.393
22.883,74.943,23.824,30.876,61.201,503.854,pigeonpeas,769.372,27.749
-1.413,69.25,17.001,28.542,51.211,404.064,pigeonpeas,2114.011,34.792
34.437,69.932,20.698,29.233,60.497,367.437,pigeonpeas,2876.933,31.034
-1.543,68.592,18.436,34.644,50.898,434.209,pigeonpeas,1551.629,28.23
33.918,78.201,19.025,33.188,49.924,503.269,pigeonpeas,1478.192,31.218
12.464,67.328,16.797,19.027,66.22,135.288,pigeonpeas,1707.872,32.55
20.91,55.814,26.151,23.974,50.138,278.165,pigeonpeas,670.579,30.946
33.009,73.392,19.723,29.727,61.861,452.811,pigeonpeas,2643.712,30.054
30.494,71.823,27.175,29.519,56.168,418.818,pigeonpeas,2381.905,35.364
3.787,66.185,14.045,18.702,48.156,246.756,pigeonpeas,1036.783,28.404
21.731,76.415,3.791,29.035,68.388,317.802,pigeonpeas,1389.267,30.105
30.276,71.349,19.201,18.903,44.563,321.287,pigeonpeas,2462.459,28.486
37.215,61.908,26.743,36.47,60.527,501.795,pigeonpeas,2734.532,15.98
31.306,70.201,15.579,37.514,35.755,664.385,pigeonpeas,1256.391,19.724
22.361,83.162,27.605,20.503,54.141,295.776,pigeonpeas,0.0,36.78
21.91,70.814,19.702,19.687,33.228,409.592,pigeonpeas,1511.251,29.768
13.253,70.303,14.157,18.37,38.6,287.839,pigeonpeas,1845.049,27.816
35.919,71.369,16.852,30.524,65.958,363.959,pigeonpeas,875.088,22.932
34.397,55.949,17.399,33.211,36.363,605.592,pigeonpeas,3033.067,25.123
43.21,61.334,18.481,27.354,34.383,520.284,pigeonpeas,1937.607,43.879
33.968,79.569,23.229,28.139,46.519,454.068,pigeonpeas,1031.076,37.385
8.909,60.578,25.508,20.727,39.919,334.785,pigeonpeas,684.455,27.588
17.769,69.212,16.573,30.807,56.029,327.774,pigeonpeas,0.0,22.5
30.828,58.614,20.163,31.081,54.966,280.735,pigeonpeas,2648.934,25.379
39.601,75.314,24.43,23.109,59.183,326.038,pigeonpeas,2071.582,30.969
26.282,60.955,15.081,32.915,67.938,402.673,pigeonpeas,382.576,22.883
30.052,62.865,27.103,20.512,46.886,304.188,pigeonpeas,2206.42,33.842
11.944,65.845,18.648,31.394,35.38,513.85,pigeonpeas,1283.087,33.714
38.913,59.086,27.104,36.864,63.094,564.838,pigeonpeas,2096.717,26.311
40.699,58.433,17.612,35.047,30.512,561.059,pigeonpeas,2213.121,31.82
29.682,63.988,21.489,36.839,38.611,592.764,pigeonpeas,1871.93,32.515
32.03,58.157,20.79,28.832,63.88,362.248,pigeonpeas,826.774,15.133
16.119,72.636,15.49,19.237,33.243,382.987,pigeonpeas,1521.548,32.453
8.393,66.836,23.151,27.55,41.417,407.919,pigeonpeas,793.866,29.368
22.658,64.386,18.565,33.102,30.883,465.243,pigeonpeas,883.949,25.614
41.461,52.153,25.218,32.633,37.409,699.228,pigeonpeas,1027.936,38.001
25.939,77.556,23.049,29.887,42.079,462.038,pigeonpeas,645.809,36.329
23.995,74.69,19.377,24.413,57.648,253.387,pigeonpeas,1429.478,26.583
38.37,53.808,20.544,27.315,34.217,499.699,pigeonpeas,1088.832,32.778
28.701,61.881,18.117,32.805,70.391,305.936,pigeonpeas,364.268,29.071
20.406,72.966,20.159,29.334,65.862,287.335,pigeonpeas,602.298,31.219
27.328,58.271,29.842,31.272,55.158,471.811,pigeonpeas,1367.047,29.461
12.397,77.46,26.457,31.716,37.585,508.532,pigeonpeas,2086.281,31.914
9.979,68.347,14.431,30.401,34.044,521.552,pigeonpeas,578.244,26.197
26.31,72.814,18.048,29.317,37.827,385.01,pigeonpeas,2404.882,29.399
23.447,67.477,22.022,37.599,33.71,636.846,pigeonpeas,2217.797,29.294
6.635,67.442,21.73,18.642,61.832,85.909,pigeonpeas,1979.036,36.161
0.329,68.079,22.206,18.408,59.854,162.65,pigeonpeas,765.996,30.991
17.344,69.381,14.147,31.211,56.424,449.01,pigeonpeas,1472.261,22.574
4.362,66.461,19.415,19.016,45.844,246.34,pigeonpeas,1599.64,32.268
36.637,79.531,23.709,28.041,47.741,469.805,pigeonpeas,0.0,22.309
33.186,63.848,24.929,35.824,35.736,679.234,pigeonpeas,1754.383,25.287
5.536,72.451,12.621,22.236,60.942,220.232,pigeonpeas,2199.546,28.086
34.46,76.847,17.808,24.191,51.209,316.029,pigeonpeas,0.0,31.286
31.916,69.73,20.065,28.583,51.914,443.986,pigeonpeas,2180.515,24.293
23.953,75.168,19.106,19.404,31.264,426.905,pigeonpeas,1360.234,26.567
16.02,62.118,17.736,36.525,59.218,474.615,pigeonpeas,0.0,37.887
12.923,71.191,20.772,30.745,39.138,469.337,pigeonpeas,3302.496,35.142
37.52,59.996,21.654,29.535,61.002,322.882,pigeonpeas,1608.397,34.801
0.876,67.937,19.353,18.877,34.29,343.339,pigeonpeas,854.927,34.506
37.538,73.757,25.515,28.981,59.207,416.388,pigeonpeas,1554.138,30.788
17.285,57.679,23.642,33.336,41.068,477.676,pigeonpeas,1919.124,25.718
37.944,58.526,24.549,28.986,65.261,292.342,pigeonpeas,1625.998,33.811
12.909,64.659,13.711,30.476,35.422,507.533,pigeonpeas,1441.568,37.835
-0.454,52.094,26.874,33.12,47.772,549.054,pigeonpeas,958.707,28.54
16.328,53.451,14.993,33.846,42.287,473.337,pigeonpeas,1303.788,30.211
26.781,54.044,24.052,27.534,43.277,483.462,pigeonpeas,1306.628,29.526
29.204,68.499,21.251,31.368,47.967,493.042,pigeonpeas,2253.687,37.444
38.435,59.542,22.182,37.111,64.497,430.242,pigeonpeas,675.569,36.135
36.627,67.056,24.549,31.663,47.471,470.56,pigeonpeas,927.233,22.822
19.483,64.767,13.765,36.982,57.48,404.005,pigeonpeas,3590.218,27.504
18.621,77.403,18.831,18.373,37.518,369.014,pigeonpeas,1162.584,24.331
15.011,77.319,19.211,31.396,35.255,596.806,pigeonpeas,2122.591,23.255
16.221,75.686,20.758,31.302,34.914,471.343,pigeonpeas,2236.108,25.919
5.35,64.359,24.948,26.161,49.631,340.606,pigeonpeas,1881.053,30.617
35.877,69.032,16.286,28.965,59.139,374.376,pigeonpeas,942.362,24.377
0.737,49.991,19.324,32.848,44.3,456.272,pigeonpeas,1825.827,28.866
18.626,72.189,15.95,35.826,57.503,425.767,pigeonpeas,1842.998,30.328
30.541,61.2,25.944,31.197,36.187,596.577,pigeonpeas,3208.034,24.47
21.305,76.544,22.889,34.473,40.444,617.842,pigeonpeas,3175.703,33.949
26.208,59.957,21.55,31.043,55.415,429.826,pigeonpeas,1682.957,34.23
0.05,55.571,17.45,33.493,46.585,408.725,pigeonpeas,1702.528,37.248
35.457,59.211,20.591,36.872,64.401,480.816,pigeonpeas,2665.083,30.067
39.423,64.819,21.32,26.848,35.336,418.57,pigeonpeas,1002.641,25.516
15.667,59.186,22.946,29.519,43.097,365.411,pigeonpeas,250.707,37.501
21.849,73.824,9.954,36.061,54.689,527.218,pigeonpeas,2224.473,36.368
31.191,55.899,21.42,31.799,35.256,467.829,pigeonpeas,2324.927,25.84
8.527,63.005,17.48,36.186,59.16,426.14,pigeonpeas,3127.544,27.992
11.841,81.542,24.651,34.616,39.284,598.459,pigeonpeas,3152.798,34.234
14.597,77.179,24.702,31.374,55.158,468.279,pigeonpeas,565.609,26.177
37.183,55.99,22.376,35.62,70.145,491.027,pigeonpeas,1271.385,29.759
33.352,57.788,19.95,31.574,35.081,549.307,pigeonpeas,640.793,26.199
12.607,70.846,13.928,19.88,65.726,169.478,pigeonpeas,1409.409,29.039
27.426,69.144,20.518,28.587,37.095,534.931,pigeonpeas,1666.679,30.75
5.019,66.568,10.686,35.389,33.787,521.515,pigeonpeas,2835.143,34.723
27.636,70.448,19.202,19.647,32.686,366.47,pigeonpeas,1721.274,26.889
27.008,68.722,25.191,31.651,57.27,381.611,pigeonpeas,3026.191,28.559
20.281,70.266,19.862,19.631,34.637,368.253,pigeonpeas,2340.519,37.912
22.31,61.683,16.294,19.362,54.438,179.293,pigeonpeas,540.566,25.112
18.637,57.931,13.134,21.025,38.962,341.675,pigeonpeas,2445.921,37.752
28.184,75.332,15.763,31.76,58.717,369.007,pigeonpeas,3488.999,32.025
2.403,68.268,21.873,26.114,49.733,348.585,pigeonpeas,1787.916,33.618
22.0,59.089,23.357,27.547,40.64,484.913,pigeonpeas,640.388,35.535
27.13,62.869,17.442,32.549,70.301,408.476,pigeonpeas,902.052,30.406
32.651,59.905,13.191,33.572,65.555,400.745,pigeonpeas,355.506,28.491
26.596,65.678,20.953,37.437,38.204,665.073,pigeonpeas,317.993,30.397
1.477,72.127,13.335,34.299,47.823,479.447,pigeonpeas,1858.142,27.929
26.534,75.99,22.603,25.008,59.125,328.139,pigeonpeas,1414.291,38.544
24.493,62.323,21.181,35.368,56.964,454.766,pigeonpeas,1660.952,27.237
15.264,63.992,14.585,30.894,31.741,565.145,pigeonpeas,1889.031,30.276
24.928,64.558,16.445,25.865,39.476,416.049,pigeonpeas,1932.728,27.779
26.102,61.367,15.413,33.216,29.756,482.998,pigeonpeas,1731.618,38.482
21.309,79.507,24.718,35.189,40.144,577.216,pigeonpeas,1341.996,36.475
21.148,77.231,15.442,19.467,35.416,328.753,pigeonpeas,3305.361,32.105
24.805,62.326,28.175,26.412,41.188,446.681,pigeonpeas,736.548,34.502
11.216,51.628,21.824,33.234,47.133,528.333,pigeonpeas,0.0,26.029
27.738,65.431,15.646,33.34,35.328,531.992,pigeonpeas,379.435,29.263
18.84,68.766,22.091,25.299,41.408,458.051,pigeonpeas,1640.649,27.527
25.966,60.636,17.608,19.445,58.843,200.845,pigeonpeas,0.0,35.194
22.846,65.839,19.813,26.112,38.748,384.08,pigeonpeas,821.316,31.89
27.548,72.94,17.559,28.356,37.038,499.485,pigeonpeas,1471.581,29.993
5.512,69.205,14.505,18.778,36.846,332.135,pigeonpeas,2277.718,35.144
15.868,71.271,27.906,18.572,39.933,380.918,pigeonpeas,776.528,27.752
26.983,74.295,23.182,24.349,62.331,259.426,pigeonpeas,1273.89,17.54
33.125,73.637,18.18,28.334,49.593,490.617,pigeonpeas,1677.058,23.938
36.884,58.408,18.777,32.841,36.088,489.301,pigeonpeas,1224.555,29.584
28.612,75.028,19.999,30.775,44.766,494.048,pigeonpeas,1579.103,37.364
1.644,66.825,21.005,36.396,55.899,503.923,pigeonpeas,2152.842,40.763
2.21,71.653,20.194,36.445,56.028,414.521,pigeonpeas,910.787,41.433
2.663,60.24,17.351,26.755,39.562,465.787,pigeonpeas,1432.555,37.11
21.948,79.545,22.936,19.858,59.662,173.196,pigeonpeas,2599.113,33.239
23.283,59.909,19.89,21.736,40.593,306.853,pigeonpeas,513.326,35.004
38.582,68.794,19.045,29.19,60.811,394.775,pigeonpeas,103.473,31.433
14.788,69.194,19.608,30.512,34.558,473.347,pigeonpeas,2626.253,38.595
37.926,74.907,16.362,28.044,49.4,490.92,pigeonpeas,1255.964,28.991
5.252,77.664,20.928,31.121,67.556,330.938,pigeonpeas,856.73,27.587
9.959,71.576,24.617,29.985,44.632,502.739,pigeonpeas,1818.686,28.073
15.989,75.859,18.553,30.941,34.847,575.247,pigeonpeas,1435.283,27.274
32.982,76.605,20.505,29.714,45.668,433.191,pigeonpeas,1877.967,31.349
23.361,71.268,23.873,31.893,56.212,457.411,pigeonpeas,705.927,34.682
34.349,72.736,20.671,29.803,63.686,344.304,pigeonpeas,3072.661,21.93
23.403,76.277,11.671,24.408,59.699,297.326,pigeonpeas,2817.592,38.197
17.894,82.429,19.751,31.655,59.647,432.025,pigeonpeas,2505.075,27.044
33.832,68.994,20.086,35.75,38.627,498.832,pigeonpeas,307.614,35.962
34.672,61.955,14.884,34.921,41.513,634.899,pigeonpeas,1329.453,32.879
27.202,75.449,25.001,24.037,46.573,438.306,pigeonpeas,2350.449,26.505
8.244,73.912,21.466,28.941,46.928,445.462,pigeonpeas,925.87,17.896
24.448,71.3,18.598,19.278,32.028,450.922,pigeonpeas,2313.322,26.967
7.192,75.071,18.885,19.404,63.366,149.972,pigeonpeas,1552.426,30.543
28.205,72.099,25.697,31.399,47.843,490.926,pigeonpeas,2200.138,37.371
28.14,70.297,22.569,24.785,52.45,362.739,pigeonpeas,1324.007,26.129
-4.762,76.802,23.764,36.944,58.723,574.992,pigeonpeas,916.209,32.442
25.178,59.128,15.92,34.415,52.871,479.04,pigeonpeas,479.169,43.116
18.484,69.114,18.42,19.527,35.096,366.06,pigeonpeas,0.0,31.333
15.147,67.225,10.758,31.968,57.544,392.598,pigeonpeas,2394.033,33.193
16.753,58.365,21.223,23.318,50.162,325.293,pigeonpeas,697.005,30.042
10.487,78.309,19.533,20.619,52.443,211.201,pigeonpeas,2344.346,23.806
18.429,74.951,17.036,29.678,65.054,258.695,pigeonpeas,568.896,27.987
37.02,78.738,17.623,33.511,49.28,461.221,pigeonpeas,714.612,24.386
15.554,61.955,18.225,21.775,37.688,317.167,pigeonpeas,1886.87,25.647
8.814,79.117,26.28,30.509,65.544,350.571,pigeonpeas,2455.632,24.151
17.208,72.641,19.015,18.297,34.855,309.031,pigeonpeas,1631.077,28.564
34.904,72.084,20.611,28.486,60.843,390.999,pigeonpeas,1593.867,23.305
16.911,57.411,24.774,21.357,56.215,197.304,pigeonpeas,1616.396,30.313
10.689,71.548,10.398,35.689,44.038,597.333,pigeonpeas,1437.499,31.067
41.451,74.448,21.562,32.417,42.058,565.661,pigeonpeas,848.446,19.227
21.413,79.18,16.265,36.406,42.103,574.153,pigeonpeas,941.252,30.618
27.692,78.022,23.632,20.587,58.822,225.685,pigeonpeas,1078.725,25.997
26.312,75.043,23.331,28.812,40.737,491.981,pigeonpeas,1692.66,30.578
